,0.08333333333333333
a70,0.08166666666666667
cl62,0.08545454545454545
i66,0.06347826086956522
v58,0.023809523809523808
s62,0.06277056277056277
c70,0.07142857142857142
cl58,0.047379032258064516
i70,0.06014492753623188
v62,0.08514492753623187
a66,0.065
c62,0.08166666666666667
s70,0.039596273291925464
cl66,0.0
i62,0.047619047619047616
v70,0.027777777777777776
c66,0.07500000000000001
s58,0.14907407407407408
a62,0.06166666666666666
cl70,0.054093567251461985
i58,0.08333333333333333
c58,0.2733918128654971
v66,0.13742690058479531
a58,0.5058823529411764
s66,0.7490196078431373
