,0.0776923076923077
cl58,0.08172043010752689
i70,0.08571428571428572
v62,0.05626780626780627
a66,0.027777777777777776
c62,0.07555555555555556
s70,0.06620553359683795
cl66,0.05114942528735632
i62,0.046536796536796536
v70,0.06944444444444445
c66,0.07738095238095238
s58,0.06620553359683795
a62,0.060897435897435896
cl70,0.0
i58,0.023809523809523808
c58,0.025
v66,0.047619047619047616
a58,0.10545454545454545
s66,0.07681159420289854
a70,0.06458333333333333
cl62,0.10367892976588629
i66,0.4409722222222222
v58,0.1067251461988304
s62,0.5163398692810457
c70,0.3080357142857143
