,0.1111111111111111
v66,0.10344827586206896
a58,0.11839080459770115
s66,0.10714285714285714
a70,0.11067193675889328
cl62,0.12373737373737373
i66,0.08051529790660225
v58,0.08805418719211822
s62,0.09018567639257294
c70,0.13257575757575757
cl58,0.0754985754985755
i70,0.13664596273291924
v62,0.07179487179487179
a66,0.08966861598440545
c62,0.13247863247863248
s70,0.1324110671936759
cl66,0.09769230769230769
i62,0.13095238095238093
v70,0.10096153846153846
c66,0.10416666666666666
s58,0.14102564102564102
a62,0.6911764705882353
cl70,0.6928104575163399
i58,0.44565217391304346
c58,0.45516304347826086
