,0.07554945054945056
s66,0.08505747126436781
a70,0.11904761904761904
cl62,0.06562847608453837
i66,0.06468531468531469
v58,0.06481481481481481
s62,0.021739130434782608
c70,0.043478260869565216
cl58,0.021739130434782608
i70,0.06620553359683795
v62,0.07417582417582418
a66,0.045454545454545456
c62,0.05459057071960298
s70,0.020833333333333332
cl66,0.06818181818181818
i62,0.023809523809523808
v70,0.02631578947368421
c66,0.09704968944099379
s58,0.04607843137254902
a62,0.11011904761904762
cl70,0.09259259259259259
i58,0.2733918128654971
c58,0.10167464114832536
v66,0.375
a58,0.5193452380952381
