,0.0776923076923077
i58,0.08571428571428572
c58,0.08761904761904762
v66,0.045548654244306416
a58,0.019230769230769232
s66,0.07638888888888888
a70,0.06631578947368422
cl62,0.05114942528735632
i66,0.021739130434782608
v58,0.06521739130434782
s62,0.037037037037037035
c70,0.09761904761904762
cl58,0.039596273291925464
i70,0.051587301587301584
v62,0.07142857142857142
a66,0.0
c62,0.07539682539682539
s70,0.09401709401709402
cl66,0.06397306397306397
i62,0.05213903743315508
v70,0.10818181818181818
c66,0.24561403508771928
s58,0.07894736842105263
a62,0.5247678018575852
cl70,0.4985294117647059
