,0.06347826086956522
v66,0.04838709677419355
a58,0.11818181818181818
s66,0.05929487179487179
a70,0.027777777777777776
cl62,0.1037037037037037
i66,0.025
v58,0.05371352785145889
s62,0.021739130434782608
c70,0.025
cl58,0.05952380952380952
i70,0.05718954248366013
v62,0.04631578947368421
a66,0.025
c62,0.022727272727272728
s70,0.02631578947368421
cl66,0.07539682539682539
i62,0.0815018315018315
v70,0.07261904761904761
c66,0.06439393939393939
s58,0.08347826086956522
a62,0.25
cl70,0.17483660130718953
i58,0.7063492063492063
c58,0.5238095238095238
