,0.34432269034573965,0.9665253758430481
i66,0.17660910518053374,0.9981254935264587
v58,0.253781512605042,0.9977763891220093
s62,0.3781045751633987,0.9997674822807312
c70,0.2062841530054645,0.9920337200164795
cl58,0.22691056910569107,0.9556435346603394
i70,0.07733619763694952,0.9793610572814941
v62,0.2773809523809524,0.9961371421813965
a66,0.10259399591955698,0.5377779603004456
c62,0.40259740259740256,0.9994974732398987
s70,0.4137989203778678,0.9989274144172668
cl66,0.19171348314606743,0.9942227602005005
i62,0.3914141414141414,0.9955158829689026
v70,0.23238636363636364,0.9827120900154114
c66,0.5366827832667648,0.9998655915260315
s58,0.5264790764790764,0.9998563528060913
a62,0.4942469295410472,0.9303866624832153
cl70,0.38974719101123595,0.5388089418411255
i58,0.486315429353404,0.999710202217102
c58,0.37796052631578947,0.9996304512023926
v66,0.2787698412698413,0.9990614652633667
a58,0.5052702702702703,0.9998164772987366
s66,0.4412431941923775,0.9997721910476685
a70,0.11701811701811701,0.995288074016571
cl62,0.5973262032085562,0.9998491406440735
