,0.9994684457778931
v58,0.5355846881866455
s62,0.31029027700424194
c70,0.09321276843547821
cl58,0.09011736512184143
i70,0.097320556640625
v62,0.5499048233032227
a66,0.07632001489400864
c62,0.11965154111385345
s70,0.08949046581983566
cl66,0.1622287631034851
i62,0.10361052304506302
v70,0.5332692861557007
c66,0.5741074085235596
s58,0.5630295276641846
a62,0.9924123287200928
cl70,0.12515787780284882
i58,0.7346036434173584
c58,0.08144412189722061
v66,0.15472066402435303
a58,0.739279568195343
s66,0.578152596950531
a70,0.5902800559997559
cl62,0.9270854592323303
i66,0.9974589347839355
