,0.4068693220615387
cl62,0.5467378497123718
i66,0.10238680243492126
v58,0.15109717845916748
s62,0.2799612879753113
c70,0.09527553617954254
cl58,0.5910171866416931
i70,0.16095882654190063
v62,0.5567807555198669
a66,0.5587248802185059
c62,0.12284395098686218
s70,0.08537190407514572
cl66,0.08768181502819061
i62,0.12209261953830719
v70,0.10275337845087051
c66,0.23432570695877075
s58,0.1139838844537735
a62,0.5403324365615845
cl70,0.08480842411518097
i58,0.10514019429683685
c58,0.5414751768112183
v66,0.28800663352012634
a58,0.1970955729484558
s66,0.46979907155036926
a70,0.12776030600070953
