,0.5534225106239319
a58,0.9217878580093384
s66,0.5484946370124817
a70,0.5486099720001221
cl62,0.36573857069015503
i66,0.9999197125434875
v58,0.22509929537773132
s62,0.0746101662516594
c70,0.7533143162727356
cl58,0.08842546492815018
i70,0.5425158143043518
v62,0.11235496401786804
a66,0.9997352361679077
c62,0.9974588751792908
s70,0.5354300141334534
cl66,0.0845787301659584
i62,0.5243570804595947
v70,0.09052421152591705
c66,0.09066511690616608
s58,0.5133892297744751
a62,0.09839122742414474
cl70,0.9999189376831055
i58,0.9124001264572144
c58,0.9927032589912415
v66,0.5682423710823059
