,0.11719310283660889
c66,0.7548974752426147
s58,0.5490790009498596
a62,0.09178787469863892
cl70,0.07647882401943207
i58,0.6099660992622375
c58,0.9998732805252075
v66,0.06917379796504974
a58,0.5370109677314758
s66,0.09342144429683685
a70,0.5548266172409058
cl62,0.08635523915290833
i66,0.5436042547225952
v58,0.9158632755279541
s62,0.07562340795993805
c70,0.0838378369808197
cl58,0.5405526757240295
i70,0.3101508915424347
v62,0.44823992252349854
a66,0.5476517081260681
c62,0.19400924444198608
s70,0.9999634027481079
cl66,0.5534415245056152
i62,0.6162120699882507
v70,0.9999572038650513
