,0.541912317276001
c70,0.5337331295013428
cl58,0.42447924613952637
i70,0.18108581006526947
v62,0.1948961615562439
a66,0.13686518371105194
c62,0.2261282205581665
s70,0.5486125946044922
cl66,0.11665002256631851
i62,0.07603861391544342
v70,0.41370609402656555
c66,0.10710057616233826
s58,0.5382513403892517
a62,0.11790496855974197
cl70,0.11674518883228302
i58,0.14869356155395508
c58,0.15773311257362366
v66,0.0807611271739006
a58,0.08276176452636719
s66,0.13368523120880127
a70,0.08821436762809753
cl62,0.9849935173988342
i66,0.3866903781890869
v58,0.9722640514373779
s62,0.5649265646934509
