,0.09523809523809523
cl70,0.15692307692307694
i58,0.12175324675324675
c58,0.13333333333333333
v66,0.19038461538461537
a58,0.1551383399209486
s66,0.16818181818181818
a70,0.17647058823529413
cl62,0.14823529411764708
i66,0.10317460317460317
v58,0.18907563025210083
s62,0.16195652173913044
c70,0.1388888888888889
cl58,0.05555555555555555
i70,0.15476190476190477
v62,0.1090686274509804
a66,0.13333333333333333
c62,0.09821428571428571
s70,0.24404761904761904
cl66,0.18026315789473685
i62,0.14416475972540044
v70,0.32575757575757575
c66,0.3348214285714286
s58,0.36378205128205127
a62,0.5128205128205128
