,0.08838709677419354
cl66,0.06458333333333333
i62,0.16759259259259257
v70,0.06728778467908902
c66,0.07573632538569425
s58,0.1231527093596059
a62,0.1158008658008658
cl70,0.06666666666666667
i58,0.07493368700265252
c58,0.11607142857142858
v66,0.10545454545454545
a58,0.12771739130434784
s66,0.08542413381123058
a70,0.05012531328320802
cl62,0.10606060606060605
i66,0.10068649885583524
v58,0.10093167701863354
s62,0.16137123745819398
c70,0.1125
cl58,0.14583333333333331
i70,0.11764705882352941
v62,0.6578947368421053
a66,0.29963235294117646
c62,0.5147058823529411
s70,0.7380952380952381
