,0.09407407407407407
i62,0.125
v70,0.15740740740740738
c66,0.09846153846153846
s58,0.10591133004926108
a62,0.14714285714285713
cl70,0.10225442834138486
i58,0.09203296703296704
c58,0.08448275862068966
v66,0.10968379446640317
a58,0.09523809523809523
s66,0.12404092071611253
a70,0.09401709401709402
cl62,0.11357142857142857
i66,0.15028490028490027
v58,0.1469298245614035
s62,0.09259259259259259
c70,0.07125603864734299
cl58,0.11166007905138339
i70,0.11666666666666667
v62,0.1875
a66,0.46875
c62,0.6147058823529412
s70,0.42272727272727273
cl66,0.7048611111111112
