,0.11846153846153847
c66,0.1125
s58,0.16818181818181818
a62,0.09571428571428571
cl70,0.09065934065934066
i58,0.11203703703703703
c58,0.10250000000000001
v66,0.09018567639257294
a58,0.08876117496807151
s66,0.10367892976588629
a70,0.0804093567251462
cl62,0.10347826086956521
i66,0.10096153846153846
v58,0.09003831417624521
s62,0.1576923076923077
c70,0.06818181818181818
cl58,0.10166666666666666
i70,0.09153318077803203
v62,0.10416666666666666
a66,0.1396103896103896
c62,0.12521739130434784
s70,0.7875
cl66,0.5697368421052631
i62,0.6333333333333333
v70,0.44034090909090906
