,0.1
v66,0.1396103896103896
a58,0.1509090909090909
s66,0.05625
a70,0.27884615384615385
cl62,0.11490683229813664
i66,0.15612648221343872
v58,0.20657894736842103
s62,0.1625
c70,0.16666666666666666
cl58,0.18253968253968253
i70,0.15833333333333333
v62,0.17647058823529413
a66,0.14416475972540044
c62,0.13368983957219252
s70,0.10476190476190475
cl66,0.11847826086956521
i62,0.1431818181818182
v70,0.13823529411764707
c66,0.20588235294117646
s58,0.15896739130434784
a62,0.4962121212121212
cl70,0.2777777777777778
i58,0.3521739130434783
c58,0.6424242424242425
