,0.125
i58,0.10044642857142858
c58,0.1659090909090909
v66,0.12040133779264214
a58,0.10476190476190475
s66,0.1625
a70,0.11521739130434783
cl62,0.08505747126436781
i66,0.08893280632411067
v58,0.13871635610766045
s62,0.11555555555555555
c70,0.15833333333333333
cl58,0.10389610389610389
i70,0.10818713450292397
v62,0.10761904761904761
a66,0.08263305322128851
c62,0.10166666666666666
s70,0.15833333333333333
cl66,0.11142857142857143
i62,0.14021739130434782
v70,0.1576923076923077
c66,0.6131578947368421
s58,0.4373401534526854
a62,0.5804953560371517
cl70,0.4607843137254902
