,0.9999898672103882
a66,0.9993859529495239
c62,0.5638499855995178
s70,0.9998399019241333
cl66,0.20933640003204346
i62,0.9997947216033936
v70,0.15091952681541443
c66,0.4403127431869507
s58,0.5827433466911316
a62,0.5550597310066223
cl70,0.9995959997177124
i58,0.8977770805358887
c58,0.9948011636734009
v66,0.5638763904571533
a58,0.39411303400993347
s66,0.573494553565979
a70,0.5902810096740723
cl62,0.6129291653633118
i66,0.5716772675514221
v58,0.5980489253997803
s62,0.8827008605003357
c70,0.5489141941070557
cl58,0.9849592447280884
i70,0.5804125070571899
v62,0.8345611095428467
