,0.5951615571975708
s66,0.9999995231628418
a70,0.12667128443717957
cl62,0.8681328296661377
i66,0.5610838532447815
v58,0.9999204874038696
s62,0.5971482992172241
c70,0.9380238056182861
cl58,0.5532327890396118
i70,0.6235073804855347
v62,0.9499711990356445
a66,0.9881293177604675
c62,0.9805023670196533
s70,0.5408586263656616
cl66,0.5797614455223083
i62,0.5747399926185608
v70,0.5899586081504822
c66,0.9999836683273315
s58,0.3342784345149994
a62,0.13189026713371277
cl70,0.9998843669891357
i58,0.12911266088485718
c58,0.12606245279312134
v66,0.5593571662902832
a58,0.55302894115448
