,0.7006222009658813
c62,0.7671003937721252
s70,0.9997988939285278
cl66,0.6035548448562622
i62,0.6011182069778442
v70,0.9239000082015991
c66,0.9991440773010254
s58,0.9999793767929077
a62,0.6518558859825134
cl70,0.9998780488967896
i58,0.5599428415298462
c58,0.999940037727356
v66,0.6233646273612976
a58,0.9999932050704956
s66,0.9500824213027954
a70,0.7016388773918152
cl62,0.8980077505111694
i66,0.545799970626831
v58,0.9994486570358276
s62,0.9999232888221741
c70,0.9997093677520752
cl58,0.9996427297592163
i70,0.5404499769210815
v62,0.5450745820999146
a66,0.45014727115631104
