,0.0
v66,-0.06735749237545256
a58,-0.06057786153877908
s66,0.0
a70,-0.1270509570804752
cl62,-0.023876545754424924
i66,-0.06211759050212918
v58,-0.14769345876708873
s62,-0.060284059796259976
c70,-0.02992522460019044
cl58,-0.05588326084840627
i70,-0.01650605967144046
v62,-0.03294967688518882
a66,-0.02642824030970882
c62,-0.027143616656591735
s70,-0.01972350382884927
cl66,-0.012920985167261563
i62,-0.014204440884544738
v70,-0.06584944527407872
c66,-0.08315522927874647
s58,-0.02699566224917234
a62,-0.9679373541357872
cl70,-0.31053888563622684
i58,-0.5077226813542782
c58,-1.5051123074025103
