,0.0
s66,-0.010595681241694617
a70,0.0
cl62,-0.031256739118600115
i66,-0.02431279972396188
v58,-0.05290750539766386
s62,-0.10378735886593016
c70,-0.08460866330608562
cl58,-0.008838582655307244
i70,-0.08621988816611253
v62,-0.023695242376229983
a66,-0.013922473290952428
c62,-0.02802771076302754
s70,-0.015433463736112202
cl66,-0.011087337506434971
i62,-0.05849892974709624
v70,-0.10983017389960686
c66,-0.0458648109761013
s58,-0.05238582290600972
a62,-0.0607637538432642
cl70,-0.05310114617314925
i58,-1.8914499410238905
c58,-0.8378991726665036
v66,-0.9206084642321344
a58,-2.213109886209192
