,0.0
c58,-0.05196486168629959
v66,-0.019365726583611444
a58,0.0
s66,-0.132129239810334
a70,-0.05907167722560324
cl62,-0.09239335668794466
i66,-0.10955332324737069
v58,-0.027961012316415283
s62,-0.0945613288318231
c70,-0.018189849824074372
cl58,-0.025188538677991132
i70,-0.10804867206428381
v62,-0.05917051148654782
a66,-0.047381042786168906
c62,-0.02362881927237082
s70,-0.11928775115688037
cl66,-0.021290259244630953
i62,-0.15496262612305128
v70,-0.030866927472224404
c66,-0.10002484936355914
s58,-1.0586296322618896
a62,-0.7607604412641606
cl70,-0.651096404244202
i58,-1.502384000602138
