,0.0
s58,-0.02976824571599375
a62,-0.02495450327675724
cl70,-0.023181244059799253
i58,-0.03768385277993978
c58,-0.028831343308600772
v66,-0.06819000034048671
a58,-0.08764889511014716
s66,-0.018189849824074372
a70,-0.04912814140519233
cl62,0.0
i66,-0.03193952340755266
v58,-0.03269704873353977
s62,-0.022805800378620858
c70,-0.018189849824074372
cl58,-0.018206311226630096
i70,0.0
v62,-0.011834102297309563
a66,-0.07404974454697229
c62,-0.07460397522266002
s70,-0.027828077803128116
cl66,-0.4637751412564415
i62,-0.6220088931032466
v70,-0.48586939940335117
c66,-0.9259064983364182
