,0.0
a62,-0.05389279279999418
cl70,-0.02995799304410671
i58,-0.014491760864078235
c58,-0.032040737730698966
v66,-0.03193952340755266
a58,-0.10336788133809251
s66,-0.045302422856888167
a70,-0.020832221499701743
cl62,-0.012677993505907093
i66,-0.018189849824074372
v58,-0.028715101162589383
s62,-0.012915617688528943
c70,-0.08585931833425817
cl58,-0.07329841886802932
i70,-0.018206311226630096
v62,-0.01650605967144046
a66,-0.015778803063079418
c62,-0.07066643383325696
s70,-0.06912849505524812
cl66,-0.026933343602343347
i62,-0.549886635436612
v70,-0.205642153662269
c66,-1.1381605100772336
s58,-1.1891974580779776
