,0.0
i58,-0.041214799294087084
c58,-0.0617907834375667
v66,-0.011087337506434971
a58,-0.024336243923375855
s66,-0.057159145795314406
a70,-0.06392487398539931
cl62,-0.1488730069001543
i66,-0.011703300701236916
v58,-0.03436913625254336
s62,-0.014491760864078235
c70,-0.030226091607749157
cl58,-0.022763576942933406
i70,-0.06584944527407872
v62,-0.047381042786168906
a66,-0.030488346577928177
c62,-0.050071401720172014
s70,-0.00945615694732139
cl66,-0.07995542956487721
i62,-0.07885541746054611
v70,0.0
c66,-0.9793202352437067
s58,-0.3323130912313325
a62,-0.5105480844030447
cl70,-1.6475692757238627
