,0.09561947733163834
c62,0.008140234276652336
s70,0.0698816329240799
cl66,-0.010430523194372654
i62,0.07726730406284332
v70,0.03614780679345131
c66,0.05064399540424347
s58,-0.005180506035685539
a62,0.07631290704011917
cl70,0.11138774454593658
i58,0.0925145149230957
c58,0.135235995054245
v66,0.025203289464116096
a58,0.02275177650153637
s66,0.09098442643880844
a70,0.04167544096708298
cl62,0.3897954225540161
i66,0.17988094687461853
v58,0.09961839765310287
s62,0.041493091732263565
c70,0.16604536771774292
cl58,0.867504358291626
i70,0.6481420993804932
v62,0.660165548324585
a66,0.7110800743103027
