,0.12876102328300476
s62,-0.026258256286382675
c70,0.03405918553471565
cl58,-0.022092225030064583
i70,-0.06905126571655273
v62,0.07533163577318192
a66,0.035315558314323425
c62,0.010965991765260696
s70,0.05739489942789078
cl66,0.1366778314113617
i62,0.12902280688285828
v70,0.1304786503314972
c66,-0.03741930425167084
s58,-0.00987331010401249
a62,0.06546346843242645
cl70,0.06900986284017563
i58,0.3746432662010193
c58,0.1653578281402588
v66,0.11432647705078125
a58,0.015179386362433434
s66,0.14510636031627655
a70,0.8309950828552246
cl62,0.6667474508285522
i66,0.7010890245437622
v58,0.760876476764679
