,0.11506388336420059
v62,-0.006206136662513018
a66,0.08733389526605606
c62,0.005554438568651676
s70,-0.0474558025598526
cl66,-0.019527141004800797
i62,0.04977061599493027
v70,-0.017890499904751778
c66,0.05150332301855087
s58,0.19108335673809052
a62,0.14327840507030487
cl70,-0.03160030022263527
i58,-0.012691160663962364
c58,-0.04573629051446915
v66,0.10631546378135681
a58,0.036468006670475006
s66,0.353594571352005
a70,0.1295601725578308
cl62,0.050088077783584595
i66,0.04000510275363922
v58,0.13308949768543243
s62,0.8533819913864136
c70,0.5502780079841614
cl58,0.6475968360900879
i70,0.5962677597999573
