,0.09405380487442017
a58,0.007819636724889278
s66,0.11520253866910934
a70,-0.025912588462233543
cl62,0.02300015650689602
i66,0.02012292668223381
v58,0.05562593787908554
s62,0.0126198660582304
c70,0.08393267542123795
cl58,0.1310192495584488
i70,0.15521158277988434
v62,0.13588163256645203
a66,0.024980422109365463
c62,-0.02584517002105713
s70,0.10752934962511063
cl66,0.03937220573425293
i62,0.37631136178970337
v70,0.20200608670711517
c66,0.10487651824951172
s58,0.08647465705871582
a62,0.18586385250091553
cl70,0.9126811027526855
i58,0.7008360028266907
c58,0.6857010722160339
v66,0.8526476621627808
