,0.11917025595903397
s66,0.025263307616114616
a70,0.06983237713575363
cl62,-0.015340989455580711
i66,-0.034819889813661575
v58,0.04319824278354645
s62,0.04062248766422272
c70,-0.025292741134762764
cl58,0.08536079525947571
i70,0.09430570155382156
v62,0.05062345415353775
a66,0.14630763232707977
c62,-0.03538619354367256
s70,-0.012521859258413315
cl66,0.06033593416213989
i62,0.06478814780712128
v70,0.26718810200691223
c66,0.2032533437013626
s58,0.08081642538309097
a62,0.06602798402309418
cl70,0.1743016242980957
i58,0.7971948385238647
c58,0.6589819192886353
v66,0.6647732257843018
a58,0.5760881304740906
