,0.03726077824831009
i70,-0.006658846512436867
v62,0.05314767733216286
a66,0.06829240918159485
c62,-0.035150349140167236
s70,-0.004617970436811447
cl66,0.033684901893138885
i62,0.0600891076028347
v70,0.08683604001998901
c66,0.12546876072883606
s58,0.13002562522888184
a62,0.09767939895391464
cl70,0.01033223606646061
i58,0.00044599175453186035
c58,0.07986457645893097
v66,0.08041880279779434
a58,0.37530839443206787
s66,0.12194450199604034
a70,0.07793140411376953
cl62,0.07001787424087524
i66,0.15682899951934814
v58,0.8422890305519104
s62,0.6966103315353394
c70,0.6761209964752197
cl58,0.7973553538322449
