,0.46875
c58,0.546875
v66,0.5234375
a58,0.4453125
s66,0.5078125
a70,0.5
cl62,0.4375
i66,0.59375
v58,0.5546875
s62,0.5546875
c70,0.53125
cl58,0.546875
i70,0.4296875
v62,0.546875
a66,0.546875
c62,0.515625
s70,0.53125
cl66,0.53125
i62,0.484375
v70,0.4921875
c66,0.46875
s58,0.671875
a62,0.609375
cl70,0.6796875
i58,0.765625
