,0.546875
cl58,0.703125
i70,0.5390625
v62,0.4453125
a66,0.609375
c62,0.6015625
s70,0.515625
cl66,0.5390625
i62,0.640625
v70,0.4765625
c66,0.53125
s58,0.59375
a62,0.453125
cl70,0.5625
i58,0.546875
c58,0.4609375
v66,0.453125
a58,0.46875
s66,0.484375
a70,0.5078125
cl62,0.4140625
i66,0.703125
v58,0.5625
s62,0.7421875
c70,0.65625
