,0.23407770308761536
a66,0.13140027158718748
c62,0.2680313064419025
s70,0.21975040694519804
cl66,0.314818763326226
i62,0.35133333333333333
v70,0.34285714285714286
c66,0.23186353829557713
s58,0.23857142857142855
a62,0.24429609599459184
cl70,0.3024193548387097
i58,0.20152211828127475
c58,0.29053884711779454
v66,0.11650485436893204
a58,0.332814391973707
s66,0.3688594330750974
a70,0.25224463240078077
cl62,0.3004694835680751
i66,0.36121951219512194
v58,0.14949150131569588
s62,0.25577342047930285
c70,0.49715176997151767
cl58,0.4350821409644939
i70,0.2905982905982906
v62,0.8359375
