,0.26231884057971017
i58,0.24185390526213404
c58,0.21972734562951082
v66,0.2143665158371041
a58,0.3393300248138958
s66,0.2508384296705465
a70,0.36696696696696696
cl62,0.3052651955090979
i66,0.26778752436647174
v58,0.3388136686009027
s62,0.29322638146167557
c70,0.18948724140706755
cl58,0.3471861471861472
i70,0.26949726071543667
v62,0.30865625602467706
a66,0.2915317648751709
c62,0.3916604151037759
s70,0.28334255672385167
cl66,0.32414104882459316
i62,0.2165621734587252
v70,0.33837852066333246
c66,0.648033856462705
s58,0.543037037037037
a62,0.5052647565050117
cl70,0.7767188563648741
