,0.26462547840349915
i70,0.20927318295739347
v62,0.2102487676258168
a66,0.2269664622605799
c62,0.261136712749616
s70,0.21424968474148803
cl66,0.31041643282074305
i62,0.27091222030981066
v70,0.24728466784541553
c66,0.2234753550543024
s58,0.3019582386670994
a62,0.1827104358434069
cl70,0.36560914481325263
i58,0.308317698561601
c58,0.2812206572769953
v66,0.30528255528255527
a58,0.33619281045751637
s66,0.301231527093596
a70,0.21795131845841786
cl62,0.19120149761742683
i66,0.2938013442867812
v58,0.6456445993031359
s62,0.5073189522342065
c70,0.42658144870534254
cl58,0.7365361720008404
