,0.2398873527905786
a58,0.3321842250413679
s66,0.25157232704402516
a70,0.26407437846722825
cl62,0.2749969328916697
i66,0.35974945533769065
v58,0.43158964484381684
s62,0.32148129921259844
c70,0.06269384138236597
cl58,0.2935960591133005
i70,0.23645894001164822
v62,0.2716972034715526
a66,0.2851190476190476
c62,0.11320754716981132
s70,0.2491531467284721
cl66,0.2725885225885226
i62,0.312070938215103
v70,0.31139122315592904
c66,0.3523328240686332
s58,0.26584507042253525
a62,0.3824092741935484
cl70,0.7983606557377049
i58,0.5317227722772278
c58,0.6561654425976033
v66,0.6206140350877193
