,0.24652274702984642
v66,0.25537240537240535
a58,0.27717391304347827
s66,0.16102922382210105
a70,0.2593167701863354
cl62,0.31791522260730476
i66,0.33858267716535434
v58,0.29732868757259
s62,0.27510162601626015
c70,0.30043753038405446
cl58,0.28328153328153327
i70,0.2159090909090909
v62,0.31812169312169314
a66,0.33852565416410463
c62,0.3764628963713632
s70,0.2696551724137931
cl66,0.36528611797951255
i62,0.22327606776425674
v70,0.29218279209909603
c66,0.2601010101010101
s58,0.3648981266238206
a62,0.6320765271872902
cl70,0.409105180533752
i58,0.4707941772618389
c58,0.7484237074401009
