,0.24404761904761904
c66,0.24637681159420288
s58,0.2198262952979934
a62,0.27233785490691415
cl70,0.35519125683060104
i58,0.19298664122137404
c58,0.4764384274928404
v66,0.2646831031366981
a58,0.22413305024769992
s66,0.26442734536845225
a70,0.2464741994358719
cl62,0.280103995621237
i66,0.33566810344827586
v58,0.14049586776859505
s62,0.36411889596602975
c70,0.2848932676518883
cl58,0.3663839965209828
i70,0.20232919254658385
v62,0.2560640732265446
a66,0.14444444444444443
c62,0.3038461538461539
s70,0.6868686868686869
cl66,0.4910030133448128
i62,0.4184131736526946
v70,0.5708505747126438
