,0.578125
a62,0.5234375
cl70,0.515625
i58,0.546875
c58,0.546875
v66,0.609375
a58,0.4921875
s66,0.6328125
a70,0.6171875
cl62,0.6484375
i66,0.5234375
v58,0.640625
s62,0.484375
c70,0.5625
cl58,0.578125
i70,0.453125
v62,0.59375
a66,0.6328125
c62,0.4609375
s70,0.484375
cl66,0.7265625
i62,0.921875
v70,0.59375
c66,0.8046875
s58,0.859375
