,0.9985427260398865
a70,0.5416707396507263
cl62,0.9997758865356445
i66,0.5466160774230957
v58,0.5361308455467224
s62,0.9965237379074097
c70,0.9921685457229614
cl58,0.9962074756622314
i70,0.30280163884162903
v62,0.7947105169296265
a66,0.9966397285461426
c62,0.5504695177078247
s70,0.9999780058860779
cl66,0.9998847246170044
i62,0.91593998670578
v70,0.5467126965522766
c66,0.725428581237793
s58,0.9997502565383911
a62,0.9998632669448853
cl70,0.9978463649749756
i58,0.9998952150344849
c58,0.9076354503631592
v66,0.9949976205825806
a58,0.5676090717315674
s66,0.9999520182609558
