,0.9997377395629883
i70,0.9991866946220398
v62,0.999914288520813
a66,0.9454687833786011
c62,0.5584952235221863
s70,0.9999287128448486
cl66,0.9911271333694458
i62,0.9995825290679932
v70,0.962236762046814
c66,0.9994983673095703
s58,0.9999071359634399
a62,0.544384241104126
cl70,0.9999596476554871
i58,0.9998712539672852
c58,0.9392163753509521
v66,0.9999561905860901
a58,0.5971382260322571
s66,0.5426298975944519
a70,0.9969304800033569
cl62,0.9960619211196899
i66,0.5781581997871399
v58,0.9999539852142334
s62,0.5521378517150879
c70,0.9987154006958008
cl58,0.999965250492096
