,0.9963827133178711
cl62,0.7192063927650452
i66,0.7133049368858337
v58,0.9392077326774597
s62,0.1658933460712433
c70,0.9934070706367493
cl58,0.9971563816070557
i70,0.9944260120391846
v62,0.5372960567474365
a66,0.9985805153846741
c62,0.9991533756256104
s70,0.997814416885376
cl66,0.9996708035469055
i62,0.9931235909461975
v70,0.998346745967865
c66,0.9964184761047363
s58,0.999113142490387
a62,0.9910731315612793
cl70,0.999502420425415
i58,0.6226130127906799
c58,0.9994348287582397
v66,0.9994527101516724
a58,0.9971333742141724
s66,0.6200682520866394
a70,0.99952232837677
