,0.9999566078186035
c66,0.07510431855916977
s58,0.9986491203308105
a62,0.9998462200164795
cl70,0.7690556049346924
i58,0.9996131062507629
c58,0.9999865293502808
v66,0.2087172120809555
a58,0.9937078952789307
s66,0.9991866946220398
a70,0.9994550943374634
cl62,0.999292254447937
i66,0.5446519255638123
v58,0.6888258457183838
s62,0.8850717544555664
c70,0.9996664524078369
cl58,0.5364570021629333
i70,0.998775839805603
v62,0.9967944622039795
a66,0.9938408136367798
c62,0.9995536804199219
s70,0.9998190402984619
cl66,0.5558229088783264
i62,0.9990644454956055
v70,0.8680896759033203
