,0.5630320906639099
c62,0.5263792276382446
s70,0.5414462089538574
cl66,0.9529420137405396
i62,0.9999960660934448
v70,0.7175287008285522
c66,0.9997252225875854
s58,0.5410677194595337
a62,0.9997995495796204
cl70,0.9998228549957275
i58,0.9991567134857178
c58,0.5358647704124451
v66,0.5712010264396667
a58,0.532615065574646
s66,0.7110495567321777
a70,0.9976089596748352
cl62,0.9998793601989746
i66,0.9713858366012573
v58,0.895115852355957
s62,0.9998714923858643
c70,0.9978724718093872
cl58,0.9998524188995361
i70,0.5018192529678345
v62,0.9995248317718506
a66,0.9997231960296631
