,0.5432066917419434
i58,0.08129072189331055
c58,0.0970822125673294
v66,0.14628221094608307
a58,0.5985488891601562
s66,0.548829197883606
a70,0.2896164059638977
cl62,0.1390886902809143
i66,0.5544026494026184
v58,0.5381128787994385
s62,0.10828246176242828
c70,0.963388979434967
cl58,0.08322082459926605
i70,0.1714724600315094
v62,0.11643242090940475
a66,0.13954004645347595
c62,0.13536441326141357
s70,0.09487058222293854
cl66,0.08570172637701035
i62,0.6070144176483154
v70,0.09033094346523285
c66,0.573949933052063
s58,0.638411283493042
a62,0.9529471397399902
cl70,0.9996915459632874
