,0.6907129287719727
a66,0.7062807679176331
c62,0.9996829032897949
s70,0.8787972927093506
cl66,0.9907059669494629
i62,0.9998691082000732
v70,0.9994701147079468
c66,0.7630481123924255
s58,0.5437665581703186
a62,0.9154114127159119
cl70,0.6970821022987366
i58,0.9827085137367249
c58,0.9998959302902222
v66,0.6802329421043396
a58,0.9999891519546509
s66,0.9999864101409912
a70,0.6318963766098022
cl62,0.9999751448631287
i66,0.5275102853775024
v58,0.9988886713981628
s62,0.9893184304237366
c70,0.99942946434021
cl58,0.9984722137451172
i70,0.96781325340271
v62,0.9996402263641357
