,0.9582550525665283
s70,0.5574676394462585
cl66,0.5665555596351624
i62,0.6777316927909851
v70,0.9998787641525269
c66,0.9960017800331116
s58,0.6141365766525269
a62,0.9986995458602905
cl70,0.9999096989631653
i58,0.9999256134033203
c58,0.9995988607406616
v66,0.5755611062049866
a58,0.7436724305152893
s66,0.4393058717250824
a70,0.9970518350601196
cl62,0.9999974966049194
i66,0.5337594151496887
v58,0.9999493360519409
s62,0.9999876022338867
c70,0.6940224170684814
cl58,0.9998929500579834
i70,0.998849630355835
v62,0.9999322891235352
a66,0.9995028376579285
c62,0.9516463279724121
