,0.8080109357833862
i58,0.7061439156532288
c58,0.6494306921958923
v66,0.6845344305038452
a58,0.7507556676864624
s66,0.8243446350097656
a70,0.7768233418464661
cl62,0.9304614067077637
i66,0.8409533500671387
v58,0.8758135437965393
s62,0.9280298352241516
c70,0.9415369033813477
cl58,0.8995131850242615
i70,0.735948920249939
v62,0.6416563987731934
a66,0.9430060386657715
c62,0.7547560930252075
s70,0.9142780303955078
cl66,0.9801555275917053
i62,0.7313572764396667
v70,0.9365151524543762
c66,0.7987955212593079
s58,0.6708352565765381
a62,0.9515741467475891
cl70,0.9324707984924316
