,0.8776713013648987
i62,0.7871130704879761
v70,0.7120152711868286
c66,0.752852737903595
s58,0.8960123062133789
a62,0.8377399444580078
cl70,0.9834218621253967
i58,0.9136714935302734
c58,0.7890356183052063
v66,0.8736201524734497
a58,0.9399908781051636
s66,0.891196608543396
a70,0.8554512858390808
cl62,0.9534330368041992
i66,0.9021006226539612
v58,0.9784919023513794
s62,0.9347240924835205
c70,0.7959243655204773
cl58,0.9953293800354004
i70,0.594801664352417
v62,0.8722184896469116
a66,0.8617699146270752
c62,0.949948787689209
s70,0.89641273021698
cl66,0.9887098073959351
