,0.9098027348518372
cl58,0.6863033771514893
i70,0.47167932987213135
v62,0.9431757926940918
a66,0.43482720851898193
c62,0.8705213069915771
s70,0.843050479888916
cl66,0.9140081405639648
i62,0.8255653381347656
v70,0.8936898708343506
c66,0.8445621728897095
s58,0.828109085559845
a62,0.9518072009086609
cl70,0.6972827911376953
i58,0.5518326163291931
c58,0.6624573469161987
v66,0.7386481761932373
a58,0.8718332052230835
s66,0.8945941925048828
a70,0.5558187365531921
cl62,0.8813010454177856
i66,0.9144662022590637
v58,0.7277534008026123
s62,0.9238899946212769
c70,0.7888180017471313
