,0.20980540336293213
a66,0.09733124018838307
c62,0.20328495034377386
s70,0.16274509803921566
cl66,0.2946760982874162
i62,0.25471544715447153
v70,0.23066595059076261
c66,0.19047619047619047
s58,0.21371320314777031
a62,0.17803030303030304
cl70,0.30549932523616735
i58,0.1357890704800817
c58,0.2123106060606061
v66,0.10795454545454547
a58,0.18940508723985705
s66,0.24841269841269842
a70,0.2420168067226891
cl62,0.2259959141981614
i66,0.24014308426073133
v58,0.21151315789473685
s62,0.19444444444444442
c70,0.35567567567567565
cl58,0.28599516031457956
i70,0.1790911790911791
v62,0.7529411764705882
