,0.20687700736822218
s58,0.16130298273155413
a62,0.20855614973262032
cl70,0.25784313725490193
i58,0.22776949826130155
c58,0.22252032520325205
v66,0.17588614393125673
a58,0.21398809523809526
s66,0.21823083649081898
a70,0.20400432900432897
cl62,0.22722672064777327
i66,0.16355975485188967
v58,0.20896464646464646
s62,0.05625000000000002
c70,0.20969098171116252
cl58,0.23448773448773447
i70,0.20400775694893342
v62,0.2656409601634321
a66,0.20176188847074922
c62,0.21776315789473683
s70,0.25
cl66,0.38716216216216215
i62,0.36146400483968544
v70,0.34852984852984853
c66,0.47540106951871663
