,0.22813149442660113
v66,0.20015698587127162
a58,0.22742551566080976
s66,0.1392156862745098
a70,0.2126179831097864
cl62,0.24138211382113822
i66,0.21831364124597208
v58,0.2318452380952381
s62,0.23192946662780528
c70,0.23593073593073594
cl58,0.2599527665317139
i70,0.14696118488253318
v62,0.21022727272727276
a66,0.25170454545454546
c62,0.25614883329829724
s70,0.16782106782106782
cl66,0.27776341305753066
i62,0.20907814096016347
v70,0.20218953130345535
c66,0.18651315789473683
s58,0.27380952380952384
a62,0.4914864864864865
cl70,0.2999092558983666
i58,0.334026334026334
c58,0.6331550802139037
