,0.26610617797090497
cl66,0.21114599686028257
i62,0.2410236822001528
v70,0.23529411764705882
c66,0.25049677098857426
s58,0.24918699186991872
a62,0.2504027926960258
cl70,0.10327380952380955
i58,0.2129116875546488
c58,0.23376623376623373
v66,0.2921727395411606
a58,0.27713227783452504
s66,0.20454545454545453
a70,0.16988636363636367
cl62,0.20222829514399832
i66,0.24191919191919192
v58,0.26089204912734326
s62,0.2656409601634321
c70,0.21613068764967497
cl58,0.25592105263157894
i70,0.2142857142857143
v62,0.5693243243243243
a66,0.19147005444646098
c62,0.376002376002376
s70,0.6155080213903743
