,0.051190476190476175
v62,0.045928030303030276
a66,0.053001277139208214
c62,0.033333333333333326
s70,0.051190476190476175
cl66,0.03575989782886335
i62,0.015151515151515138
v70,0.0
c66,0.01785714285714285
s58,0.08410138248847926
a62,0.11025641025641025
cl70,0.067816091954023
i58,0.015151515151515138
c58,0.033333333333333326
v66,0.04999999999999999
a58,0.01785714285714285
s66,0.0888888888888889
a70,0.03535980148883372
cl62,0.015625
i66,0.03464755077658305
v58,0.103448275862069
s62,0.34649610678531706
c70,0.16236559139784945
cl58,0.5333333333333334
i70,0.421875
