,0.07019704433497537
cl58,0.030776515151515138
i70,0.053001277139208214
v62,0.0318181818181818
a66,0.01785714285714285
c62,0.036472148541114024
s70,0.0796676441837732
cl66,0.016129032258064502
i62,0.03348214285714285
v70,0.06797235023041476
c66,0.08781362007168464
s58,0.05057471264367813
a62,0.015151515151515138
cl70,0.033333333333333326
i58,0.033333333333333326
c58,0.01785714285714285
v66,0.07222222222222224
a58,0.09784946236559139
s66,0.015625
a70,0.018518518518518545
cl62,0.051724137931034475
i66,0.46829810901001107
v58,0.1629032258064516
s62,0.6000000000000001
c70,0.19711538461538464
