,0.16143963725675425
cl62,0.22213500784929358
i66,0.10550038197097023
v58,0.18398692810457518
s62,0.2529806259314456
c70,0.23089430894308943
cl58,0.24462943071965626
i70,0.17738095238095236
v62,0.21517050422617312
a66,0.22240259740259738
c62,0.22031039136302294
s70,0.16943309499489273
cl66,0.2095959595959596
i62,0.17159090909090913
v70,0.21011141475719997
c66,0.24841269841269842
s58,0.2612798965740142
a62,0.19222420837589377
cl70,0.23469038658912078
i58,0.12171052631578949
c58,0.27380952380952384
v66,0.4497297297297297
a58,0.3122353297035693
s66,0.33907533907533904
a70,0.32620320855614976
