,0.06958128078817732
i62,0.06107954545454547
v70,0.0715197956577267
c66,0.08181818181818179
s58,0.08333333333333331
a62,0.09217506631299738
cl70,0.09481915933528834
i58,0.03128054740957964
c58,0.04791666666666666
v66,0.1342165898617511
a58,0.11554621848739499
s66,0.0850574712643678
a70,0.048160173160173125
cl62,0.06612903225806449
i66,0.033333333333333326
v58,0.0714285714285714
s62,0.0537037037037037
c70,0.05148883374689828
cl58,0.04791666666666666
i70,0.054894179894179884
v62,0.06896551724137934
a66,0.40266963292547275
c62,0.6241935483870967
s70,0.5166666666666666
cl66,0.8372844827586207
