,0.23332703570753827
cl58,0.1966248037676609
i70,0.13674560733384267
v62,0.17875816993464055
a66,0.1489071038251366
c62,0.15756097560975607
s70,0.21898496240601506
cl66,0.2017857142857143
i62,0.24256776450014572
v70,0.22889610389610388
c66,0.18117408906882587
s58,0.15225995914198165
a62,0.18308080808080807
cl70,0.20795454545454545
i58,0.20264872819003577
c58,0.2335497835497835
v66,0.25396419437340156
a58,0.1977783452502554
s66,0.22921655833048238
a70,0.07730263157894735
cl62,0.25595238095238093
i66,0.39297297297297296
v58,0.31389897156684815
s62,0.3285318285318285
c70,0.49304812834224604
