,0.2373890043453618
cl70,0.24921507064364207
i58,0.23391902215431626
c58,0.18398692810457518
v66,0.22652757078986585
a58,0.2602439024390244
s66,0.22556390977443608
a70,0.1836309523809524
cl62,0.22354998542698923
i66,0.22943722943722944
v58,0.2675948592411261
s62,0.23180541368743618
c70,0.19381313131313133
cl58,0.08750000000000002
i70,0.19476560857683417
v62,0.22987012987012984
a66,0.25694893341952163
c62,0.27125893769152193
s70,0.2516479894528675
cl66,0.23717105263157895
i62,0.32142857142857145
v70,0.34986486486486484
c66,0.2835753176043557
s58,0.42545292545292546
a62,0.636105476673428
