,0.08743842364532017
i58,0.05887445887445886
c58,0.08876117496807151
v66,0.08030303030303027
a58,0.051190476190476175
s66,0.09217506631299738
a70,0.09481915933528834
cl62,0.0474095796676442
i66,0.0825892857142857
v58,0.10195852534562211
s62,0.13186813186813184
c70,0.11896551724137933
cl58,0.048160173160173125
i70,0.08571428571428569
v62,0.08333333333333331
a66,0.05357142857142855
c62,0.06904761904761902
s70,0.09987593052109178
cl66,0.06458333333333333
i62,0.0692951015531661
v70,0.103448275862069
c66,0.7075268817204301
s58,0.39408602150537636
a62,0.6666666666666667
cl70,0.42824074074074076
